IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-11-30;25.6;17;8.6
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-01;27.3;18.3;9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-02;26.7;17;9.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-03;24.4;18.1;6.3
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-04;26.1;17.3;8.8
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-05;24.1;17.7;6.4
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-06;25.8;17.7;8.1
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-07;24.1;18.4;5.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-08;22.6;16.9;5.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-09;24.7;16.2;8.5
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-10;22.8;17;5.8
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-11;23.2;17.8;5.4
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-12;24.3;17.7;6.6
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-13;29.1;17.9;11.2
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-14;28.7;18.5;10.2
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-15;28;17.8;10.2
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-16;28.3;15.8;12.5
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-17;28.9;18;10.9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-18;30.4;19.1;11.3
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-19;28.8;19.9;8.9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-20;28.6;17.9;10.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-21;27.3;18.1;9.2
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-22;29.5;18.8;10.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-23;23.1;15.1;8
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-24;22.1;17.9;4.2
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-25;27.6;15.4;12.2
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-26;28.1;19;9.1
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-27;27.5;18;9.5
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-28;26.6;17.5;9.1
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-29;26.3;17;9.3
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-30;26.8;15.7;11.1
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2019-12-31;28.2;16.6;11.6
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-01;29;17.6;11.4
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-02;26.3;16.8;9.5
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-03;23.3;18.5;4.8
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-04;23;17.7;5.3
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-05;26.5;18.1;8.4
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-06;26.7;18.5;8.2
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-07;27.8;19.2;8.6
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-08;29.4;19.1;10.3
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-09;29.8;20.1;9.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-10;29.7;20.1;9.6
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-11;29.7;20.7;9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-12;31.2;20.4;10.8
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-13;31;20.8;10.2
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-14;28.6;18.7;9.9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-15;29;19.3;9.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-16;29.6;18;11.6
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-17;26;18.3;7.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-18;25.8;18.1;7.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-19;27.8;18.9;8.9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-20;24.8;17.5;7.3
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-21;24.8;17;7.8
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-22;25.7;17.7;8
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-23;20.4;17.9;2.5
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-24;21;17.8;3.2
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-25;25.6;17.3;8.3
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-26;25.5;17.1;8.4
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-27;27.5;18.4;9.1
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-28;28.3;18.7;9.6
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-29;22.6;16.7;5.9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-30;28.4;19.4;9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-01-31;28.4;19.5;8.9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-01;28.5;19.8;8.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-02;29.2;19.6;9.6
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-03;29.7;18.7;11
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-04;28.3;19.8;8.5
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-05;24.4;17.7;6.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-06;24;17.9;6.1
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-07;26.7;15.9;10.8
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-08;26.1;16.7;9.4
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-09;23.8;16.9;6.9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-10;26.3;17.3;9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-11;22.6;17.9;4.7
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-12;23.9;17.5;6.4
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-13;22.6;18.1;4.5
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-14;27.7;16.8;10.9
IBIRITE (ROLA MOCA);A555;-20.03138888;-44.01111111;2020-02-15;29.1;18.3;10.8
