CURVELO;A538;-18.747711;-44.4537857;2019-11-30;27.6;20.4;7.2
CURVELO;A538;-18.747711;-44.4537857;2019-12-01;32.1;20.1;12
CURVELO;A538;-18.747711;-44.4537857;2019-12-02;30.2;20.9;9.3
CURVELO;A538;-18.747711;-44.4537857;2019-12-03;27.9;20;7.9
CURVELO;A538;-18.747711;-44.4537857;2019-12-04;26.5;20.4;6.1
CURVELO;A538;-18.747711;-44.4537857;2019-12-05;30.2;20.1;10.1
CURVELO;A538;-18.747711;-44.4537857;2019-12-06;30.6;19.3;11.3
CURVELO;A538;-18.747711;-44.4537857;2019-12-07;29.9;21;8.9
CURVELO;A538;-18.747711;-44.4537857;2019-12-08;24.5;20.7;3.8
CURVELO;A538;-18.747711;-44.4537857;2019-12-09;30.5;19.7;10.8
CURVELO;A538;-18.747711;-44.4537857;2019-12-10;28.3;21.2;7.1
CURVELO;A538;-18.747711;-44.4537857;2019-12-11;28.6;20.2;8.4
CURVELO;A538;-18.747711;-44.4537857;2019-12-12;30.5;21.4;9.1
CURVELO;A538;-18.747711;-44.4537857;2019-12-13;33.1;19.7;13.4
CURVELO;A538;-18.747711;-44.4537857;2019-12-14;32.1;20.2;11.9
CURVELO;A538;-18.747711;-44.4537857;2019-12-15;31.5;20.6;10.9
CURVELO;A538;-18.747711;-44.4537857;2019-12-16;31.9;18.6;13.3
CURVELO;A538;-18.747711;-44.4537857;2019-12-17;33.3;19.8;13.5
CURVELO;A538;-18.747711;-44.4537857;2019-12-18;34.3;19.5;14.8
CURVELO;A538;-18.747711;-44.4537857;2019-12-19;33;21.2;11.8
CURVELO;A538;-18.747711;-44.4537857;2019-12-20;31.9;19.4;12.5
CURVELO;A538;-18.747711;-44.4537857;2019-12-21;30.6;20.7;9.9
CURVELO;A538;-18.747711;-44.4537857;2019-12-22;34.4;19.8;14.6
CURVELO;A538;-18.747711;-44.4537857;2019-12-23;29.4;19.6;9.8
CURVELO;A538;-18.747711;-44.4537857;2019-12-24;24.9;19.4;5.5
CURVELO;A538;-18.747711;-44.4537857;2019-12-25;31.1;18;13.1
CURVELO;A538;-18.747711;-44.4537857;2019-12-26;32;20.5;11.5
CURVELO;A538;-18.747711;-44.4537857;2019-12-27;30.6;19.7;10.9
CURVELO;A538;-18.747711;-44.4537857;2019-12-28;30.9;19.2;11.7
CURVELO;A538;-18.747711;-44.4537857;2019-12-29;31.5;19;12.5
CURVELO;A538;-18.747711;-44.4537857;2019-12-30;31.1;19.4;11.7
CURVELO;A538;-18.747711;-44.4537857;2019-12-31;32.8;18.7;14.1
CURVELO;A538;-18.747711;-44.4537857;2020-01-01;33.1;19.6;13.5
CURVELO;A538;-18.747711;-44.4537857;2020-01-02;27.6;21.1;6.5
CURVELO;A538;-18.747711;-44.4537857;2020-01-03;29.1;21.4;7.7
CURVELO;A538;-18.747711;-44.4537857;2020-01-04;28.5;19.8;8.7
CURVELO;A538;-18.747711;-44.4537857;2020-01-05;29.1;20.5;8.6
CURVELO;A538;-18.747711;-44.4537857;2020-01-06;30.8;21.1;9.7
CURVELO;A538;-18.747711;-44.4537857;2020-01-07;31.8;21.7;10.1
CURVELO;A538;-18.747711;-44.4537857;2020-01-08;33.8;22.6;11.2
CURVELO;A538;-18.747711;-44.4537857;2020-01-09;34.6;21.8;12.8
CURVELO;A538;-18.747711;-44.4537857;2020-01-10;34.7;21.7;13
CURVELO;A538;-18.747711;-44.4537857;2020-01-11;33.4;20.8;12.6
CURVELO;A538;-18.747711;-44.4537857;2020-01-12;35.2;21;14.2
CURVELO;A538;-18.747711;-44.4537857;2020-01-13;35.1;20.9;14.2
CURVELO;A538;-18.747711;-44.4537857;2020-01-14;34.3;23.6;10.7
CURVELO;A538;-18.747711;-44.4537857;2020-01-15;33.8;23.2;10.6
CURVELO;A538;-18.747711;-44.4537857;2020-01-16;33.8;20;13.8
CURVELO;A538;-18.747711;-44.4537857;2020-01-17;30.4;21;9.4
CURVELO;A538;-18.747711;-44.4537857;2020-01-18;29.7;22.4;7.3
CURVELO;A538;-18.747711;-44.4537857;2020-01-19;32.7;21.6;11.1
CURVELO;A538;-18.747711;-44.4537857;2020-01-20;32;21.2;10.8
CURVELO;A538;-18.747711;-44.4537857;2020-01-21;28.9;20.3;8.6
CURVELO;A538;-18.747711;-44.4537857;2020-01-22;25.6;21.3;4.3
CURVELO;A538;-18.747711;-44.4537857;2020-01-23;22.9;19.8;3.1
CURVELO;A538;-18.747711;-44.4537857;2020-01-24;25.5;20.7;4.8
CURVELO;A538;-18.747711;-44.4537857;2020-01-25;25;21.1;3.9
CURVELO;A538;-18.747711;-44.4537857;2020-01-26;27.7;20.7;7
CURVELO;A538;-18.747711;-44.4537857;2020-01-27;26.6;20.3;6.3
CURVELO;A538;-18.747711;-44.4537857;2020-01-28;31.2;20.6;10.6
CURVELO;A538;-18.747711;-44.4537857;2020-01-29;30.5;20.7;9.8
CURVELO;A538;-18.747711;-44.4537857;2020-01-30;33.2;22.2;11
CURVELO;A538;-18.747711;-44.4537857;2020-01-31;33.5;21.9;11.6
CURVELO;A538;-18.747711;-44.4537857;2020-02-01;33.4;22;11.4
CURVELO;A538;-18.747711;-44.4537857;2020-02-02;34.1;21.2;12.9
CURVELO;A538;-18.747711;-44.4537857;2020-02-03;33.5;21.7;11.8
CURVELO;A538;-18.747711;-44.4537857;2020-02-04;32;20.1;11.9
CURVELO;A538;-18.747711;-44.4537857;2020-02-05;26;21.2;4.8
CURVELO;A538;-18.747711;-44.4537857;2020-02-06;26.2;19.9;6.3
CURVELO;A538;-18.747711;-44.4537857;2020-02-07;26.8;19.5;7.3
CURVELO;A538;-18.747711;-44.4537857;2020-02-08;28.5;18.9;9.6
CURVELO;A538;-18.747711;-44.4537857;2020-02-09;28.7;19.6;9.1
CURVELO;A538;-18.747711;-44.4537857;2020-02-10;31.9;21.1;10.8
CURVELO;A538;-18.747711;-44.4537857;2020-02-11;25.7;20.9;4.8
CURVELO;A538;-18.747711;-44.4537857;2020-02-12;29.7;21.1;8.6
