nome;estacao_cod;latitude;longitude;data;max_temp;min_temp;amplitude
BARBACENA;A502;-21.228333;-43.767778;2020-10-31;18.90;13.40;5.50
BARBACENA;A502;-21.228333;-43.767778;2020-11-01;20.00;13.20;6.80
BARBACENA;A502;-21.228333;-43.767778;2020-11-02;21.60;9.40;12.20
BARBACENA;A502;-21.228333;-43.767778;2020-11-03;22.60;11.50;11.10
BARBACENA;A502;-21.228333;-43.767778;2020-11-04;25.20;13.80;11.40
BARBACENA;A502;-21.228333;-43.767778;2020-11-05;26.20;11.20;15.00
BARBACENA;A502;-21.228333;-43.767778;2020-11-06;24.80;15.30;9.50
BARBACENA;A502;-21.228333;-43.767778;2020-11-07;29.60;15.00;14.60
BARBACENA;A502;-21.228333;-43.767778;2020-11-08;30.20;17.70;12.50
BARBACENA;A502;-21.228333;-43.767778;2020-11-09;29.80;15.80;14.00
BARBACENA;A502;-21.228333;-43.767778;2020-11-10;23.70;15.70;8.00
BARBACENA;A502;-21.228333;-43.767778;2020-11-11;27.50;16.20;11.30
BARBACENA;A502;-21.228333;-43.767778;2020-11-12;27.00;16.60;10.40
BARBACENA;A502;-21.228333;-43.767778;2020-11-13;24.70;16.80;7.90
BARBACENA;A502;-21.228333;-43.767778;2020-11-14;25.60;15.20;10.40
BARBACENA;A502;-21.228333;-43.767778;2020-11-15;30.50;17.60;12.90
BARBACENA;A502;-21.228333;-43.767778;2020-11-16;28.80;17.00;11.80
BARBACENA;A502;-21.228333;-43.767778;2020-11-17;29.40;17.70;11.70
BARBACENA;A502;-21.228333;-43.767778;2020-11-18;27.90;16.80;11.10
BARBACENA;A502;-21.228333;-43.767778;2020-11-19;26.30;17.50;8.80
BARBACENA;A502;-21.228333;-43.767778;2020-11-20;26.00;15.50;10.50
BARBACENA;A502;-21.228333;-43.767778;2020-11-21;20.80;13.20;7.60
BARBACENA;A502;-21.228333;-43.767778;2020-11-22;24.70;15.50;9.20
BARBACENA;A502;-21.228333;-43.767778;2020-11-23;23.50;14.10;9.40
BARBACENA;A502;-21.228333;-43.767778;2020-11-24;25.40;15.90;9.50
BARBACENA;A502;-21.228333;-43.767778;2020-11-25;24.10;15.40;8.70
BARBACENA;A502;-21.228333;-43.767778;2020-11-26;26.90;16.50;10.40
BARBACENA;A502;-21.228333;-43.767778;2020-11-27;27.90;15.80;12.10
BARBACENA;A502;-21.228333;-43.767778;2020-11-28;25.50;16.80;8.70
BARBACENA;A502;-21.228333;-43.767778;2020-11-29;27.30;16.30;11.00
BARBACENA;A502;-21.228333;-43.767778;2020-11-30;28.50;16.30;12.20
BARBACENA;A502;-21.228333;-43.767778;2020-12-01;28.90;16.20;12.70
BARBACENA;A502;-21.228333;-43.767778;2020-12-02;25.10;16.20;8.90
BARBACENA;A502;-21.228333;-43.767778;2020-12-03;26.10;15.80;10.30
BARBACENA;A502;-21.228333;-43.767778;2020-12-04;30.70;18.40;12.30
BARBACENA;A502;-21.228333;-43.767778;2020-12-05;27.80;17.10;10.70
BARBACENA;A502;-21.228333;-43.767778;2020-12-06;22.00;17.90;4.10
BARBACENA;A502;-21.228333;-43.767778;2020-12-07;25.70;18.50;7.20
BARBACENA;A502;-21.228333;-43.767778;2020-12-08;27.80;17.90;9.90
BARBACENA;A502;-21.228333;-43.767778;2020-12-09;23.10;16.80;6.30
BARBACENA;A502;-21.228333;-43.767778;2020-12-10;24.40;16.70;7.70
BARBACENA;A502;-21.228333;-43.767778;2020-12-11;26.20;16.00;10.20
BARBACENA;A502;-21.228333;-43.767778;2020-12-12;28.00;17.80;10.20
BARBACENA;A502;-21.228333;-43.767778;2020-12-13;28.10;18.90;9.20
BARBACENA;A502;-21.228333;-43.767778;2020-12-14;30.20;18.20;12.00
BARBACENA;A502;-21.228333;-43.767778;2020-12-15;30.90;16.90;14.00
BARBACENA;A502;-21.228333;-43.767778;2020-12-16;30.50;17.50;13.00
BARBACENA;A502;-21.228333;-43.767778;2020-12-17;29.50;18.00;11.50
BARBACENA;A502;-21.228333;-43.767778;2020-12-18;29.20;16.20;13.00
BARBACENA;A502;-21.228333;-43.767778;2020-12-19;29.40;17.00;12.40
BARBACENA;A502;-21.228333;-43.767778;2020-12-20;29.80;16.90;12.90
BARBACENA;A502;-21.228333;-43.767778;2020-12-21;30.00;17.90;12.10
BARBACENA;A502;-21.228333;-43.767778;2020-12-22;27.80;18.50;9.30
BARBACENA;A502;-21.228333;-43.767778;2020-12-23;22.20;17.70;4.50
BARBACENA;A502;-21.228333;-43.767778;2020-12-24;18.60;16.50;2.10
BARBACENA;A502;-21.228333;-43.767778;2020-12-25;20.30;15.10;5.20
BARBACENA;A502;-21.228333;-43.767778;2020-12-26;26.20;15.80;10.40
BARBACENA;A502;-21.228333;-43.767778;2020-12-27;25.20;17.80;7.40
BARBACENA;A502;-21.228333;-43.767778;2020-12-28;26.70;16.10;10.60
BARBACENA;A502;-21.228333;-43.767778;2020-12-29;26.90;16.30;10.60
BARBACENA;A502;-21.228333;-43.767778;2020-12-30;26.40;16.50;9.90
BARBACENA;A502;-21.228333;-43.767778;2020-12-31;29.50;16.60;12.90
BARBACENA;A502;-21.228333;-43.767778;2021-01-01;30.30;17.30;13.00
BARBACENA;A502;-21.228333;-43.767778;2021-01-02;26.40;16.30;10.10
BARBACENA;A502;-21.228333;-43.767778;2021-01-03;26.20;16.40;9.80
BARBACENA;A502;-21.228333;-43.767778;2021-01-04;27.60;14.40;13.20
BARBACENA;A502;-21.228333;-43.767778;2021-01-05;27.80;17.30;10.50
BARBACENA;A502;-21.228333;-43.767778;2021-01-06;28.70;17.80;10.90
BARBACENA;A502;-21.228333;-43.767778;2021-01-07;30.30;17.90;12.40
BARBACENA;A502;-21.228333;-43.767778;2021-01-08;27.90;17.30;10.60
BARBACENA;A502;-21.228333;-43.767778;2021-01-09;28.40;18.20;10.20
BARBACENA;A502;-21.228333;-43.767778;2021-01-10;27.30;16.90;10.40
BARBACENA;A502;-21.228333;-43.767778;2021-01-11;27.40;18.50;8.90
BARBACENA;A502;-21.228333;-43.767778;2021-01-12;26.00;18.30;7.70
BARBACENA;A502;-21.228333;-43.767778;2021-01-13;27.20;17.60;9.60
BARBACENA;A502;-21.228333;-43.767778;2021-01-14;27.10;17.70;9.40
BARBACENA;A502;-21.228333;-43.767778;2021-01-15;26.70;15.60;11.10
BARBACENA;A502;-21.228333;-43.767778;2021-01-16;26.80;17.50;9.30
BARBACENA;A502;-21.228333;-43.767778;2021-01-17;26.50;17.10;9.40
BARBACENA;A502;-21.228333;-43.767778;2021-01-18;29.20;16.90;12.30
BARBACENA;A502;-21.228333;-43.767778;2021-01-19;28.10;17.60;10.50
BARBACENA;A502;-21.228333;-43.767778;2021-01-20;27.90;16.20;11.70
BARBACENA;A502;-21.228333;-43.767778;2021-01-21;27.20;15.80;11.40
BARBACENA;A502;-21.228333;-43.767778;2021-01-22;26.80;16.10;10.70
BARBACENA;A502;-21.228333;-43.767778;2021-01-23;26.60;16.40;10.20
BARBACENA;A502;-21.228333;-43.767778;2021-01-24;26.60;16.20;10.40
BARBACENA;A502;-21.228333;-43.767778;2021-01-25;27.30;15.70;11.60
BARBACENA;A502;-21.228333;-43.767778;2021-01-26;27.20;17.50;9.70
BARBACENA;A502;-21.228333;-43.767778;2021-01-27;28.90;17.70;11.20
BARBACENA;A502;-21.228333;-43.767778;2021-01-28;30.00;15.50;14.50
BARBACENA;A502;-21.228333;-43.767778;2021-01-29;29.80;17.70;12.10
BARBACENA;A502;-21.228333;-43.767778;2021-01-30;29.40;18.50;10.90
BARBACENA;A502;-21.228333;-43.767778;2021-01-31;30.30;18.40;11.90
BARBACENA;A502;-21.228333;-43.767778;2021-02-01;28.80;17.50;11.30
BARBACENA;A502;-21.228333;-43.767778;2021-02-02;29.20;17.80;11.40
BARBACENA;A502;-21.228333;-43.767778;2021-02-03;29.50;17.50;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-02-04;30.10;17.60;12.50
BARBACENA;A502;-21.228333;-43.767778;2021-02-05;24.70;18.50;6.20
BARBACENA;A502;-21.228333;-43.767778;2021-02-06;23.80;17.30;6.50
BARBACENA;A502;-21.228333;-43.767778;2021-02-07;18.00;14.30;3.70
BARBACENA;A502;-21.228333;-43.767778;2021-02-08;21.70;15.10;6.60
BARBACENA;A502;-21.228333;-43.767778;2021-02-09;21.00;14.20;6.80
BARBACENA;A502;-21.228333;-43.767778;2021-02-10;25.60;15.50;10.10
BARBACENA;A502;-21.228333;-43.767778;2021-02-11;26.90;17.10;9.80
BARBACENA;A502;-21.228333;-43.767778;2021-02-12;23.90;17.40;6.50
BARBACENA;A502;-21.228333;-43.767778;2021-02-13;24.50;18.20;6.30
BARBACENA;A502;-21.228333;-43.767778;2021-02-14;27.70;16.70;11.00
BARBACENA;A502;-21.228333;-43.767778;2021-02-15;26.70;18.30;8.40
BARBACENA;A502;-21.228333;-43.767778;2021-02-16;29.00;16.50;12.50
BARBACENA;A502;-21.228333;-43.767778;2021-02-17;29.60;17.40;12.20
BARBACENA;A502;-21.228333;-43.767778;2021-02-18;26.70;16.80;9.90
BARBACENA;A502;-21.228333;-43.767778;2021-02-19;26.50;17.30;9.20
BARBACENA;A502;-21.228333;-43.767778;2021-02-20;26.20;17.70;8.50
BARBACENA;A502;-21.228333;-43.767778;2021-02-21;27.40;18.00;9.40
BARBACENA;A502;-21.228333;-43.767778;2021-02-22;26.20;16.50;9.70
BARBACENA;A502;-21.228333;-43.767778;2021-02-23;27.60;15.70;11.90
BARBACENA;A502;-21.228333;-43.767778;2021-02-24;29.80;15.40;14.40
BARBACENA;A502;-21.228333;-43.767778;2021-02-25;27.70;15.00;12.70
BARBACENA;A502;-21.228333;-43.767778;2021-02-26;24.20;17.40;6.80
BARBACENA;A502;-21.228333;-43.767778;2021-02-27;23.00;17.10;5.90
BARBACENA;A502;-21.228333;-43.767778;2021-02-28;24.80;15.80;9.00
BARBACENA;A502;-21.228333;-43.767778;2021-03-01;25.20;15.50;9.70
BARBACENA;A502;-21.228333;-43.767778;2021-03-02;24.60;17.30;7.30
BARBACENA;A502;-21.228333;-43.767778;2021-03-03;27.70;15.10;12.60
BARBACENA;A502;-21.228333;-43.767778;2021-03-04;29.10;16.50;12.60
BARBACENA;A502;-21.228333;-43.767778;2021-03-05;28.30;16.40;11.90
BARBACENA;A502;-21.228333;-43.767778;2021-03-06;26.60;17.50;9.10
BARBACENA;A502;-21.228333;-43.767778;2021-03-07;22.50;17.40;5.10
BARBACENA;A502;-21.228333;-43.767778;2021-03-08;25.00;16.60;8.40
BARBACENA;A502;-21.228333;-43.767778;2021-03-09;25.70;16.30;9.40
BARBACENA;A502;-21.228333;-43.767778;2021-03-10;25.20;15.80;9.40
BARBACENA;A502;-21.228333;-43.767778;2021-03-11;28.80;17.50;11.30
BARBACENA;A502;-21.228333;-43.767778;2021-03-12;28.90;17.70;11.20
BARBACENA;A502;-21.228333;-43.767778;2021-03-13;27.60;16.70;10.90
BARBACENA;A502;-21.228333;-43.767778;2021-03-14;26.00;17.00;9.00
BARBACENA;A502;-21.228333;-43.767778;2021-03-15;26.80;15.10;11.70
BARBACENA;A502;-21.228333;-43.767778;2021-03-16;26.90;16.60;10.30
BARBACENA;A502;-21.228333;-43.767778;2021-03-17;27.90;16.40;11.50
BARBACENA;A502;-21.228333;-43.767778;2021-03-18;27.20;16.90;10.30
BARBACENA;A502;-21.228333;-43.767778;2021-03-19;26.30;17.00;9.30
BARBACENA;A502;-21.228333;-43.767778;2021-03-20;25.80;17.00;8.80
BARBACENA;A502;-21.228333;-43.767778;2021-03-21;25.90;17.20;8.70
BARBACENA;A502;-21.228333;-43.767778;2021-03-22;28.90;15.00;13.90
BARBACENA;A502;-21.228333;-43.767778;2021-03-23;29.60;16.30;13.30
BARBACENA;A502;-21.228333;-43.767778;2021-03-24;28.80;17.70;11.10
BARBACENA;A502;-21.228333;-43.767778;2021-03-25;27.80;16.40;11.40
BARBACENA;A502;-21.228333;-43.767778;2021-03-26;26.70;17.00;9.70
BARBACENA;A502;-21.228333;-43.767778;2021-03-27;29.20;17.10;12.10
BARBACENA;A502;-21.228333;-43.767778;2021-03-28;29.00;17.30;11.70
BARBACENA;A502;-21.228333;-43.767778;2021-03-29;28.50;16.30;12.20
BARBACENA;A502;-21.228333;-43.767778;2021-03-30;29.50;16.70;12.80
BARBACENA;A502;-21.228333;-43.767778;2021-03-31;26.80;14.90;11.90
BARBACENA;A502;-21.228333;-43.767778;2021-04-01;26.00;15.00;11.00
BARBACENA;A502;-21.228333;-43.767778;2021-04-02;24.90;13.70;11.20
BARBACENA;A502;-21.228333;-43.767778;2021-04-03;25.80;14.80;11.00
BARBACENA;A502;-21.228333;-43.767778;2021-04-04;25.00;15.90;9.10
BARBACENA;A502;-21.228333;-43.767778;2021-04-05;23.30;14.60;8.70
BARBACENA;A502;-21.228333;-43.767778;2021-04-06;23.90;14.30;9.60
BARBACENA;A502;-21.228333;-43.767778;2021-04-07;22.90;15.10;7.80
BARBACENA;A502;-21.228333;-43.767778;2021-04-08;22.00;13.80;8.20
BARBACENA;A502;-21.228333;-43.767778;2021-04-09;22.70;14.10;8.60
BARBACENA;A502;-21.228333;-43.767778;2021-04-10;25.70;12.30;13.40
BARBACENA;A502;-21.228333;-43.767778;2021-04-11;26.50;14.50;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-04-12;26.70;13.80;12.90
BARBACENA;A502;-21.228333;-43.767778;2021-04-13;21.80;15.60;6.20
BARBACENA;A502;-21.228333;-43.767778;2021-04-14;22.70;12.90;9.80
BARBACENA;A502;-21.228333;-43.767778;2021-04-15;22.10;12.70;9.40
BARBACENA;A502;-21.228333;-43.767778;2021-04-16;22.70;12.10;10.60
BARBACENA;A502;-21.228333;-43.767778;2021-04-17;24.90;11.80;13.10
BARBACENA;A502;-21.228333;-43.767778;2021-04-18;25.10;14.10;11.00
BARBACENA;A502;-21.228333;-43.767778;2021-04-19;24.90;15.40;9.50
BARBACENA;A502;-21.228333;-43.767778;2021-04-20;24.90;12.20;12.70
BARBACENA;A502;-21.228333;-43.767778;2021-04-21;25.30;11.00;14.30
BARBACENA;A502;-21.228333;-43.767778;2021-04-22;24.90;13.00;11.90
BARBACENA;A502;-21.228333;-43.767778;2021-04-23;24.90;10.50;14.40
BARBACENA;A502;-21.228333;-43.767778;2021-04-24;25.90;11.80;14.10
BARBACENA;A502;-21.228333;-43.767778;2021-04-25;26.80;12.80;14.00
BARBACENA;A502;-21.228333;-43.767778;2021-04-26;27.90;14.20;13.70
BARBACENA;A502;-21.228333;-43.767778;2021-04-27;25.50;16.80;8.70
BARBACENA;A502;-21.228333;-43.767778;2021-04-28;22.50;15.00;7.50
BARBACENA;A502;-21.228333;-43.767778;2021-04-29;21.20;13.70;7.50
BARBACENA;A502;-21.228333;-43.767778;2021-04-30;19.60;11.30;8.30
BARBACENA;A502;-21.228333;-43.767778;2021-05-01;19.80;12.10;7.70
BARBACENA;A502;-21.228333;-43.767778;2021-05-02;20.40;11.90;8.50
BARBACENA;A502;-21.228333;-43.767778;2021-05-03;22.00;10.40;11.60
BARBACENA;A502;-21.228333;-43.767778;2021-05-04;24.50;13.10;11.40
BARBACENA;A502;-21.228333;-43.767778;2021-05-05;25.30;12.70;12.60
BARBACENA;A502;-21.228333;-43.767778;2021-05-06;25.80;12.80;13.00
BARBACENA;A502;-21.228333;-43.767778;2021-05-07;26.80;15.00;11.80
BARBACENA;A502;-21.228333;-43.767778;2021-05-08;19.30;13.70;5.60
BARBACENA;A502;-21.228333;-43.767778;2021-05-09;20.70;12.70;8.00
BARBACENA;A502;-21.228333;-43.767778;2021-05-10;20.40;12.00;8.40
BARBACENA;A502;-21.228333;-43.767778;2021-05-11;24.00;9.90;14.10
BARBACENA;A502;-21.228333;-43.767778;2021-05-12;24.30;11.20;13.10
BARBACENA;A502;-21.228333;-43.767778;2021-05-13;17.30;12.50;4.80
BARBACENA;A502;-21.228333;-43.767778;2021-05-14;16.60;12.30;4.30
BARBACENA;A502;-21.228333;-43.767778;2021-05-15;19.80;10.80;9.00
BARBACENA;A502;-21.228333;-43.767778;2021-05-16;21.90;13.80;8.10
BARBACENA;A502;-21.228333;-43.767778;2021-05-17;23.90;11.90;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-05-18;23.80;10.00;13.80
BARBACENA;A502;-21.228333;-43.767778;2021-05-19;23.40;10.60;12.80
BARBACENA;A502;-21.228333;-43.767778;2021-05-20;25.00;10.70;14.30
BARBACENA;A502;-21.228333;-43.767778;2021-05-21;24.40;13.30;11.10
BARBACENA;A502;-21.228333;-43.767778;2021-05-22;27.10;15.10;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-05-23;23.10;14.10;9.00
BARBACENA;A502;-21.228333;-43.767778;2021-05-24;24.40;16.20;8.20
BARBACENA;A502;-21.228333;-43.767778;2021-05-25;24.30;8.90;15.40
BARBACENA;A502;-21.228333;-43.767778;2021-05-26;25.60;14.00;11.60
BARBACENA;A502;-21.228333;-43.767778;2021-05-27;25.70;15.70;10.00
BARBACENA;A502;-21.228333;-43.767778;2021-05-28;25.60;14.40;11.20
BARBACENA;A502;-21.228333;-43.767778;2021-05-29;26.20;15.80;10.40
BARBACENA;A502;-21.228333;-43.767778;2021-05-30;26.40;15.80;10.60
BARBACENA;A502;-21.228333;-43.767778;2021-05-31;20.90;14.80;6.10
BARBACENA;A502;-21.228333;-43.767778;2021-06-01;20.00;13.90;6.10
BARBACENA;A502;-21.228333;-43.767778;2021-06-02;23.20;12.50;10.70
BARBACENA;A502;-21.228333;-43.767778;2021-06-03;26.40;13.00;13.40
BARBACENA;A502;-21.228333;-43.767778;2021-06-04;21.50;13.90;7.60
BARBACENA;A502;-21.228333;-43.767778;2021-06-05;21.40;11.90;9.50
BARBACENA;A502;-21.228333;-43.767778;2021-06-06;23.20;14.00;9.20
BARBACENA;A502;-21.228333;-43.767778;2021-06-07;25.40;11.80;13.60
BARBACENA;A502;-21.228333;-43.767778;2021-06-08;24.80;12.90;11.90
BARBACENA;A502;-21.228333;-43.767778;2021-06-09;20.50;14.60;5.90
BARBACENA;A502;-21.228333;-43.767778;2021-06-10;22.40;14.30;8.10
BARBACENA;A502;-21.228333;-43.767778;2021-06-11;20.80;11.90;8.90
BARBACENA;A502;-21.228333;-43.767778;2021-06-12;21.90;13.00;8.90
BARBACENA;A502;-21.228333;-43.767778;2021-06-13;20.20;11.00;9.20
BARBACENA;A502;-21.228333;-43.767778;2021-06-14;18.30;8.00;10.30
BARBACENA;A502;-21.228333;-43.767778;2021-06-15;22.80;7.20;15.60
BARBACENA;A502;-21.228333;-43.767778;2021-06-16;20.60;8.40;12.20
BARBACENA;A502;-21.228333;-43.767778;2021-06-17;21.80;11.60;10.20
BARBACENA;A502;-21.228333;-43.767778;2021-06-18;19.00;10.10;8.90
BARBACENA;A502;-21.228333;-43.767778;2021-06-19;18.90;11.70;7.20
BARBACENA;A502;-21.228333;-43.767778;2021-06-20;22.90;11.80;11.10
BARBACENA;A502;-21.228333;-43.767778;2021-06-21;22.40;9.60;12.80
BARBACENA;A502;-21.228333;-43.767778;2021-06-22;19.60;9.10;10.50
BARBACENA;A502;-21.228333;-43.767778;2021-06-23;20.30;12.20;8.10
BARBACENA;A502;-21.228333;-43.767778;2021-06-24;22.00;9.90;12.10
BARBACENA;A502;-21.228333;-43.767778;2021-06-25;25.00;10.40;14.60
BARBACENA;A502;-21.228333;-43.767778;2021-06-26;21.20;11.50;9.70
BARBACENA;A502;-21.228333;-43.767778;2021-06-27;21.80;9.50;12.30
BARBACENA;A502;-21.228333;-43.767778;2021-06-28;23.90;9.20;14.70
BARBACENA;A502;-21.228333;-43.767778;2021-06-29;22.70;11.20;11.50
BARBACENA;A502;-21.228333;-43.767778;2021-06-30;18.80;11.80;7.00
BARBACENA;A502;-21.228333;-43.767778;2021-07-01;18.20;5.90;12.30
BARBACENA;A502;-21.228333;-43.767778;2021-07-02;20.20;8.40;11.80
BARBACENA;A502;-21.228333;-43.767778;2021-07-03;20.00;9.70;10.30
BARBACENA;A502;-21.228333;-43.767778;2021-07-04;19.10;8.60;10.50
BARBACENA;A502;-21.228333;-43.767778;2021-07-05;18.60;8.20;10.40
BARBACENA;A502;-21.228333;-43.767778;2021-07-06;17.70;9.00;8.70
BARBACENA;A502;-21.228333;-43.767778;2021-07-07;19.80;7.70;12.10
BARBACENA;A502;-21.228333;-43.767778;2021-07-08;20.80;8.00;12.80
BARBACENA;A502;-21.228333;-43.767778;2021-07-09;20.60;8.40;12.20
BARBACENA;A502;-21.228333;-43.767778;2021-07-10;21.60;8.50;13.10
BARBACENA;A502;-21.228333;-43.767778;2021-07-11;22.50;8.40;14.10
BARBACENA;A502;-21.228333;-43.767778;2021-07-12;21.60;9.10;12.50
BARBACENA;A502;-21.228333;-43.767778;2021-07-13;22.00;10.60;11.40
BARBACENA;A502;-21.228333;-43.767778;2021-07-14;23.70;12.30;11.40
BARBACENA;A502;-21.228333;-43.767778;2021-07-15;23.70;11.70;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-07-16;26.40;14.40;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-07-17;26.90;13.70;13.20
BARBACENA;A502;-21.228333;-43.767778;2021-07-18;26.60;13.90;12.70
BARBACENA;A502;-21.228333;-43.767778;2021-07-19;22.70;11.80;10.90
BARBACENA;A502;-21.228333;-43.767778;2021-07-20;19.20;4.30;14.90
BARBACENA;A502;-21.228333;-43.767778;2021-07-21;23.90;6.60;17.30
BARBACENA;A502;-21.228333;-43.767778;2021-07-22;19.30;9.10;10.20
BARBACENA;A502;-21.228333;-43.767778;2021-07-23;20.40;8.20;12.20
BARBACENA;A502;-21.228333;-43.767778;2021-07-24;21.30;8.70;12.60
BARBACENA;A502;-21.228333;-43.767778;2021-07-25;21.80;6.40;15.40
BARBACENA;A502;-21.228333;-43.767778;2021-07-26;23.20;10.90;12.30
BARBACENA;A502;-21.228333;-43.767778;2021-07-27;24.50;11.00;13.50
BARBACENA;A502;-21.228333;-43.767778;2021-07-28;24.60;12.80;11.80
BARBACENA;A502;-21.228333;-43.767778;2021-07-29;19.20;7.90;11.30
BARBACENA;A502;-21.228333;-43.767778;2021-07-30;17.20;4.60;12.60
BARBACENA;A502;-21.228333;-43.767778;2021-07-31;16.40;3.90;12.50
BARBACENA;A502;-21.228333;-43.767778;2021-08-01;17.60;8.00;9.60
BARBACENA;A502;-21.228333;-43.767778;2021-08-02;21.70;7.00;14.70
BARBACENA;A502;-21.228333;-43.767778;2021-08-03;21.70;9.70;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-08-04;18.80;10.10;8.70
BARBACENA;A502;-21.228333;-43.767778;2021-08-05;18.50;9.20;9.30
BARBACENA;A502;-21.228333;-43.767778;2021-08-06;18.00;11.10;6.90
BARBACENA;A502;-21.228333;-43.767778;2021-08-07;19.20;10.10;9.10
BARBACENA;A502;-21.228333;-43.767778;2021-08-08;20.60;10.70;9.90
BARBACENA;A502;-21.228333;-43.767778;2021-08-09;23.00;10.90;12.10
BARBACENA;A502;-21.228333;-43.767778;2021-08-10;25.40;10.80;14.60
BARBACENA;A502;-21.228333;-43.767778;2021-08-11;26.60;10.20;16.40
BARBACENA;A502;-21.228333;-43.767778;2021-08-12;22.10;12.60;9.50
BARBACENA;A502;-21.228333;-43.767778;2021-08-13;22.70;13.50;9.20
BARBACENA;A502;-21.228333;-43.767778;2021-08-14;26.00;14.00;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-08-15;24.10;13.80;10.30
BARBACENA;A502;-21.228333;-43.767778;2021-08-16;24.60;13.30;11.30
BARBACENA;A502;-21.228333;-43.767778;2021-08-17;27.10;11.50;15.60
BARBACENA;A502;-21.228333;-43.767778;2021-08-18;24.40;12.70;11.70
BARBACENA;A502;-21.228333;-43.767778;2021-08-19;23.20;13.20;10.00
BARBACENA;A502;-21.228333;-43.767778;2021-08-20;25.70;12.10;13.60
BARBACENA;A502;-21.228333;-43.767778;2021-08-21;26.40;11.60;14.80
BARBACENA;A502;-21.228333;-43.767778;2021-08-22;24.70;13.50;11.20
BARBACENA;A502;-21.228333;-43.767778;2021-08-23;27.40;13.90;13.50
BARBACENA;A502;-21.228333;-43.767778;2021-08-24;26.80;13.20;13.60
BARBACENA;A502;-21.228333;-43.767778;2021-08-25;26.90;14.90;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-08-26;26.90;13.50;13.40
BARBACENA;A502;-21.228333;-43.767778;2021-08-27;25.30;12.70;12.60
BARBACENA;A502;-21.228333;-43.767778;2021-08-28;22.20;13.90;8.30
BARBACENA;A502;-21.228333;-43.767778;2021-08-29;23.10;11.70;11.40
BARBACENA;A502;-21.228333;-43.767778;2021-08-30;20.80;12.70;8.10
BARBACENA;A502;-21.228333;-43.767778;2021-08-31;20.60;12.10;8.50
BARBACENA;A502;-21.228333;-43.767778;2021-09-01;21.10;12.10;9.00
BARBACENA;A502;-21.228333;-43.767778;2021-09-02;20.20;12.90;7.30
BARBACENA;A502;-21.228333;-43.767778;2021-09-03;26.40;12.80;13.60
BARBACENA;A502;-21.228333;-43.767778;2021-09-04;29.10;13.10;16.00
BARBACENA;A502;-21.228333;-43.767778;2021-09-05;29.90;16.50;13.40
BARBACENA;A502;-21.228333;-43.767778;2021-09-06;30.40;14.40;16.00
BARBACENA;A502;-21.228333;-43.767778;2021-09-07;24.80;14.40;10.40
BARBACENA;A502;-21.228333;-43.767778;2021-09-08;27.60;15.00;12.60
BARBACENA;A502;-21.228333;-43.767778;2021-09-09;32.00;15.20;16.80
BARBACENA;A502;-21.228333;-43.767778;2021-09-10;31.00;17.20;13.80
BARBACENA;A502;-21.228333;-43.767778;2021-09-11;27.10;15.20;11.90
BARBACENA;A502;-21.228333;-43.767778;2021-09-12;29.30;15.30;14.00
BARBACENA;A502;-21.228333;-43.767778;2021-09-13;31.20;16.60;14.60
BARBACENA;A502;-21.228333;-43.767778;2021-09-14;31.20;18.10;13.10
BARBACENA;A502;-21.228333;-43.767778;2021-09-15;32.30;16.60;15.70
BARBACENA;A502;-21.228333;-43.767778;2021-09-16;23.60;16.70;6.90
BARBACENA;A502;-21.228333;-43.767778;2021-09-17;24.80;16.20;8.60
BARBACENA;A502;-21.228333;-43.767778;2021-09-18;30.30;14.70;15.60
BARBACENA;A502;-21.228333;-43.767778;2021-09-19;31.70;17.10;14.60
BARBACENA;A502;-21.228333;-43.767778;2021-09-20;27.90;16.30;11.60
BARBACENA;A502;-21.228333;-43.767778;2021-09-21;32.80;15.60;17.20
BARBACENA;A502;-21.228333;-43.767778;2021-09-22;20.60;12.70;7.90
BARBACENA;A502;-21.228333;-43.767778;2021-09-23;20.20;7.90;12.30
BARBACENA;A502;-21.228333;-43.767778;2021-09-24;25.60;9.30;16.30
BARBACENA;A502;-21.228333;-43.767778;2021-09-25;25.60;12.90;12.70
BARBACENA;A502;-21.228333;-43.767778;2021-09-26;29.30;13.70;15.60
BARBACENA;A502;-21.228333;-43.767778;2021-09-27;28.10;13.70;14.40
BARBACENA;A502;-21.228333;-43.767778;2021-09-28;28.90;14.80;14.10
BARBACENA;A502;-21.228333;-43.767778;2021-09-29;30.40;16.50;13.90
BARBACENA;A502;-21.228333;-43.767778;2021-09-30;26.20;12.80;13.40
BARBACENA;A502;-21.228333;-43.767778;2021-10-01;31.00;16.00;15.00
BARBACENA;A502;-21.228333;-43.767778;2021-10-02;29.90;16.00;13.90
BARBACENA;A502;-21.228333;-43.767778;2021-10-03;29.70;16.50;13.20
BARBACENA;A502;-21.228333;-43.767778;2021-10-04;28.80;16.00;12.80
BARBACENA;A502;-21.228333;-43.767778;2021-10-05;26.70;17.00;9.70
