FLORESTAL;A535;-19.88527777;-44.41694443;2019-11-30;26.6;19.8;6.8
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-01;30.4;20.6;9.8
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-02;30;19.7;10.3
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-03;26.6;20;6.6
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-04;27.1;18.8;8.3
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-05;28.9;20;8.9
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-06;29.6;20.1;9.5
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-07;28.7;20.4;8.3
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-08;25.1;18.5;6.6
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-09;28.6;18.3;10.3
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-10;26.6;18.8;7.8
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-11;27.6;20.2;7.4
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-12;25.4;19.8;5.6
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-13;32.4;18.8;13.6
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-14;31.4;18.1;13.3
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-15;30.4;17.1;13.3
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-16;31.1;15;16.1
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-17;31.9;16.9;15
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-18;33.3;15.8;17.5
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-19;31.2;18.8;12.4
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-20;30.6;18;12.6
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-21;29.4;18.1;11.3
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-22;32.3;18.4;13.9
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-23;25.8;18.3;7.5
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-24;25.3;18.3;7
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-25;30.8;16.1;14.7
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-26;32.8;18.2;14.6
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-27;31;17.3;13.7
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-28;31.1;16.9;14.2
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-29;31.6;17.2;14.4
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-30;31;16.4;14.6
FLORESTAL;A535;-19.88527777;-44.41694443;2019-12-31;32;15.4;16.6
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-01;31.8;17.1;14.7
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-02;28.9;19.2;9.7
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-03;27.3;20.9;6.4
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-04;27.4;20;7.4
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-05;28.7;19.5;9.2
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-06;29.6;21.4;8.2
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-07;31.7;18.9;12.8
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-08;31.6;20.7;10.9
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-09;32.6;19.2;13.4
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-10;32.8;20.9;11.9
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-11;32.3;19.7;12.6
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-12;34.4;19.5;14.9
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-13;34.6;20;14.6
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-14;32.7;20.4;12.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-15;33.3;19.6;13.7
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-16;33.7;20.1;13.6
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-17;28.9;20.2;8.7
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-18;29.1;19.8;9.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-19;29.4;20.9;8.5
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-20;28.7;20.4;8.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-21;28.8;19.8;9
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-22;28.5;19.5;9
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-23;21.9;20.5;1.4
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-24;25.7;19.6;6.1
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-25;28.7;19.8;8.9
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-26;28.8;17.9;10.9
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-27;29.1;19.6;9.5
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-28;31.7;19.7;12
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-29;26.4;18.9;7.5
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-30;32.4;20.1;12.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-01-31;32.8;20.8;12
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-01;31.6;20.1;11.5
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-02;33.2;19.9;13.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-03;32.1;19.9;12.2
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-04;31.6;19.3;12.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-05;27.3;19.9;7.4
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-06;26.4;20.1;6.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-07;28.6;18.3;10.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-08;28.1;17.9;10.2
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-09;26.9;19.4;7.5
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-10;29.3;18.6;10.7
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-11;26.3;20.1;6.2
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-12;27.6;19.7;7.9
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-13;25.6;20.3;5.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-14;31;17.8;13.2
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-15;32;19.3;12.7
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-16;28.1;21.3;6.8
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-17;28.7;18.5;10.2
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-18;30.9;19.7;11.2
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-19;30.9;18;12.9
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-20;31.7;18.3;13.4
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-21;31.6;20.4;11.2
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-22;31.6;19.8;11.8
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-23;26.5;19.5;7
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-24;26.1;18.8;7.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-25;29.7;20.2;9.5
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-26;28.2;20.5;7.7
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-27;30.4;20.1;10.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-28;25;20.8;4.2
FLORESTAL;A535;-19.88527777;-44.41694443;2020-02-29;25.6;20.3;5.3
FLORESTAL;A535;-19.88527777;-44.41694443;2020-03-01;28;19;9
FLORESTAL;A535;-19.88527777;-44.41694443;2020-03-02;21.7;17;4.7
FLORESTAL;A535;-19.88527777;-44.41694443;2020-03-03;24.4;17.3;7.1
FLORESTAL;A535;-19.88527777;-44.41694443;2020-03-04;29.1;19.1;10
