DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-11-30;26.6;20;6.6
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-01;30.3;20.9;9.4
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-02;30.7;19.5;11.2
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-03;28.2;20.5;7.7
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-04;27.7;20.8;6.9
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-05;27.2;20.1;7.1
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-06;29.3;20.3;9
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-07;28.8;19.7;9.1
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-08;28;18.7;9.3
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-09;27.2;19.4;7.8
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-10;27.2;19.8;7.4
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-11;27.2;19.8;7.4
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-12;25.9;19.7;6.2
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-13;31.7;20.4;11.3
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-14;32.2;19.3;12.9
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-15;31.3;20.4;10.9
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-16;31.2;16.3;14.9
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-17;32.2;16.8;15.4
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-18;33.4;17.6;15.8
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-19;30.5;18.8;11.7
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-20;30.4;18.2;12.2
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-21;29;18.8;10.2
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-22;32;19.4;12.6
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-23;26.5;19.5;7
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-24;26.8;19.1;7.7
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-25;30.5;17.4;13.1
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-26;32.3;18.9;13.4
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-27;31.1;18.5;12.6
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-28;30.7;19.4;11.3
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-29;31.3;18.7;12.6
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-30;30.4;17.5;12.9
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2019-12-31;32.2;16.8;15.4
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-01;32;19.5;12.5
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-02;26.5;20.1;6.4
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-03;28.3;21;7.3
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-04;27.2;20.1;7.1
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-05;30;19.3;10.7
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-06;29.9;20.6;9.3
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-07;31.7;20.6;11.1
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-08;29.8;21.2;8.6
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-09;32;19.7;12.3
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-10;32.6;21;11.6
DIVINOPOLIS;A564;-20.17333332;-44.87499999;2020-01-11;32.3;21.7;10.6
