TIMOTEO;A511;-19.57388888;-42.62249999;2019-11-30;28.7;20.9;7.8
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-01;31.9;20.1;11.8
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-02;31.1;20.5;10.6
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-03;26.7;19.7;7
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-04;22.1;18.6;3.5
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-05;30.7;20;10.7
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-06;31.6;20.6;11
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-07;25.7;21.1;4.6
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-08;21.3;17.7;3.6
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-09;26.2;18.5;7.7
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-10;27.7;20.9;6.8
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-11;30.2;21.8;8.4
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-12;30.2;21.2;9
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-13;29.7;21.1;8.6
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-14;32;21.9;10.1
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-15;31.6;21.6;10
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-16;30.6;19.6;11
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-17;31.9;21.6;10.3
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-18;32;21.8;10.2
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-19;30.9;23;7.9
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-20;32;21.8;10.2
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-21;32.5;22.7;9.8
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-22;33.4;23;10.4
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-23;29.3;20.9;8.4
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-24;26.8;20.8;6
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-25;31.2;19.3;11.9
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-26;31.3;21.6;9.7
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-27;30.8;20.6;10.2
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-28;29.6;21.7;7.9
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-29;30.9;20;10.9
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-30;30.4;19.2;11.2
TIMOTEO;A511;-19.57388888;-42.62249999;2019-12-31;31.1;20.6;10.5
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-01;32.7;21.2;11.5
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-02;31.2;22.3;8.9
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-03;30.4;20.9;9.5
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-04;29.9;21.3;8.6
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-05;28.8;21.1;7.7
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-06;31.9;21.3;10.6
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-07;33.6;22.6;11
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-08;33;24.3;8.7
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-09;32.7;21.1;11.6
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-10;32.9;22.3;10.6
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-11;33.1;21.1;12
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-12;36.1;21.8;14.3
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-13;35.5;22.3;13.2
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-14;31.9;22.1;9.8
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-15;31.2;22;9.2
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-16;33.1;22;11.1
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-17;30.5;21.4;9.1
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-18;26.7;21.1;5.6
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-19;29.5;20.8;8.7
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-20;28.6;21;7.6
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-21;24.6;20;4.6
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-22;28.4;20.5;7.9
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-23;23.6;21;2.6
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-24;23.4;21.3;2.1
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-25;23.8;20.4;3.4
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-26;28.7;20.2;8.5
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-27;28;21.6;6.4
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-28;31.3;21.8;9.5
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-29;31.4;21.3;10.1
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-30;32.3;21.2;11.1
TIMOTEO;A511;-19.57388888;-42.62249999;2020-01-31;31.2;22.5;8.7
TIMOTEO;A511;-19.57388888;-42.62249999;2020-02-01;33.3;22.2;11.1
TIMOTEO;A511;-19.57388888;-42.62249999;2020-02-02;33.3;22.5;10.8
TIMOTEO;A511;-19.57388888;-42.62249999;2020-02-03;31.9;22.7;9.2
TIMOTEO;A511;-19.57388888;-42.62249999;2020-02-04;30.4;22.5;7.9
TIMOTEO;A511;-19.57388888;-42.62249999;2020-02-05;30.1;23.1;7
TIMOTEO;A511;-19.57388888;-42.62249999;2020-02-06;27.5;20.3;7.2
TIMOTEO;A511;-19.57388888;-42.62249999;2020-02-07;28;19.4;8.6
TIMOTEO;A511;-19.57388888;-42.62249999;2020-02-08;31;19.6;11.4
TIMOTEO;A511;-19.57388888;-42.62249999;2020-02-09;32.3;19.5;12.8
TIMOTEO;A511;-19.57388888;-42.62249999;2020-02-10;33.8;20.1;13.7
