SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-11-30;27.6;18.9;8.7
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-01;29.4;19.7;9.7
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-02;27.2;19.2;8
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-03;24.7;16.6;8.1
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-04;26.6;17.7;8.9
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-05;26.8;19.1;7.7
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-06;28.2;19.6;8.6
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-07;26.6;17.8;8.8
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-08;26.8;17.1;9.7
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-09;24;18.1;5.9
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-10;25.2;19.6;5.6
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-11;24.9;18.8;6.1
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-12;26.2;18.7;7.5
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-13;28.8;18.5;10.3
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-14;28.5;17.7;10.8
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-15;28.5;18.8;9.7
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-16;30.6;15.4;15.2
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-17;31.5;16.3;15.2
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-18;32.5;17.1;15.4
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-19;27.7;18.4;9.3
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-20;28.9;18.5;10.4
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-21;26.5;17.4;9.1
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-22;31.8;18.7;13.1
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-23;25.9;18.7;7.2
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-24;25.1;17.5;7.6
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-25;30.8;15.6;15.2
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-26;31.4;17.9;13.5
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-27;30;18.6;11.4
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-28;30.7;18.3;12.4
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-29;29.6;17.8;11.8
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-30;30;16.8;13.2
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2019-12-31;30.8;16.3;14.5
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-01;30.9;18.2;12.7
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-02;27;18.7;8.3
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-03;26.5;18.2;8.3
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-04;27.4;19.1;8.3
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-05;28.1;16.8;11.3
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-06;30.3;18.2;12.1
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-07;31.7;17.7;14
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-08;29.8;20;9.8
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-09;32;18.5;13.5
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-10;31.4;20.3;11.1
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-11;32.4;20.1;12.3
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-12;31;19.2;11.8
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-13;33.5;19.6;13.9
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-14;30.8;19.8;11
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-15;31.3;18.9;12.4
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-16;32.6;19.8;12.8
SAO JOAO DEL REI;A514;-21.106502;-44.250928;2020-01-17;27.1;21;6.1
